id,title,description,size
603248,unnamed quarry (on Mykonos),"An ancient place, cited: BAtlas 61 A3 unnamed quarry (on Mykonos)",1
603249,Untitled,"An ancient place, cited: BAtlas 61 A3 unnamed quarry (on Marpessa M. on Paros)",1
603250,Untitled,"An ancient place, cited: BAtlas 61 A3 unnamed quarry (NW Hydria)",0
603251,Untitled,"An ancient place, cited: BAtlas 61 A3 unnamed quarry (near Dryos on Paros)",0
603252,Untitled,"An ancient place, cited: BAtlas 61 C2 unnamed quarry (S Korsiai?)",0
603253,Untitled,"An ancient place, cited: BAtlas 61 E4 unnamed quarry (on Horomedon M. on Kos)",0
604002,Untitled,Unnamed route or road,0
604003,Untitled,Unnamed route or road,0
604004,Untitled,Unnamed route or road,0
604005,Untitled,Unnamed route or road,0
604006,Untitled,Unnamed route or road,0
604007,Untitled,Unnamed route or road,0
604008,Untitled,Unnamed route or road,0
604009,Untitled,Unnamed route or road,0
604010,Untitled,Unnamed route or road,0
604011,Untitled,Unnamed route or road,0
604012,Untitled,Unnamed route or road,0
604013,Untitled,Unnamed route or road,0
604014,Untitled,Unnamed route or road,0
60402,Aigloi/Augaloi,An ancient people whose territory is unlocated,0
60403,Achaia (settlement),"An ancient settlement, said by Strabo to have been located in Areia (i.e., in or near the modern province of Herat, Afghanistan). Its precise location is unknown.",2
60404,Akinakai,An ancient people whose territory is unlocated,0
60405,Alexandreia/Alexandrea/Iomousa,"An ancient place, cited: BAtlas 6 unlocated Alexandre(i)a/Iomousa",0
60406,Alexandreia/Alexandria,A city founded by Alexander the Great at the junction of the Indus and the Acesines rivers.,0
60407,Alexandreia,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60408,Alexandreia in Opiane,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60409,Alexandria,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60410,Alexandria,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60411,Alexandropolis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60412,Alicodra,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60413,Amakatis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60414,Amareis,An ancient people whose territory is unlocated,0
60415,Andaka,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60416,Andiseni,An ancient people whose territory is unlocated,0
60417,Andrapana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60418,Anieseis,An ancient people whose territory is unlocated,0
60419,Antachara,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60420,Antiochia Tharmata/Arma,"An ancient place, cited: BAtlas 6 unlocated Antiochia Tharmata/Arma",0
60421,Ara Alexandri,"An ancient place, cited: BAtlas 6 unlocated Ara Alexandri",0
60422,Arasmi,An ancient people whose territory is unlocated,0
60423,Aratha,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60424,Arbaca,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60425,Ardabae,An ancient people whose territory is unlocated,0
60426,Ardone,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60427,Argadina,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60428,Argouda,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60429,Argyre,"An ancient place, cited: BAtlas 6 unlocated Argyre Ins.",0
60430,Ariaka,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60431,Ariana/Arioi,"An ancient place, cited: BAtlas 6 unlocated Ariana/Arioi",0
60432,Ariaspe,"An ancient place, cited: BAtlas 6 unlocated Ariaspe",0
60433,Aratrioi,"An ancient place, cited: BAtlas 6 unlocated Aratrioi",0
60434,Arikada/Chorochoad,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60435,Arippara,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60436,Arispai,An ancient people whose territory is unlocated,0
60437,Aristophyloi,An ancient people whose territory is unlocated,0
60438,Arius L.,"An ancient place, cited: BAtlas 6 unlocated Arius L.",1
60439,Arosape/Arusace,"An ancient place, cited: BAtlas 6 unlocated Arosape/Arusace fl.",0
60440,Artacoana/Artacabene,"An ancient place, cited: BAtlas 6 unlocated Artacoana/Artacabene",0
60441,Artoarta,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60442,Asiake,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60443,Asinda,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60444,Asta,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60445,Astauenoi,An ancient people whose territory is unlocated,0
60446,Astrassos,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60447,Auxoamis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60448,Azeika,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60450,Baborana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60451,Bagarda,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60452,Balomos,"An ancient place, cited: BAtlas 6 unlocated Balomos",0
60453,Barda/Bardaxima,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60454,Barzaura,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60455,Baskatis,"An ancient place, cited: BAtlas 6 unlocated Baskatis fl.",0
60456,Baitai/Batai/Bautae,An ancient people whose territory is unlocated,0
60457,Batanagra,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60458,Bateni,An ancient people whose territory is unlocated,0
60459,Batrioi,An ancient people whose territory is unlocated,0
60460,Bautis,"An ancient place, cited: BAtlas 6 unlocated Bautis fl.",0
60461,Bazaira,"An ancient place, cited: BAtlas 6 unlocated Bazaira",0
60462,Bis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60463,Bisambritae,An ancient people whose territory is unlocated,0
60464,Bitaxa/Vitaxa,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60465,Bonis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60466,Boudaia,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60467,Brachmanai,"An ancient place, cited: BAtlas 6 unlocated Brachmanai",0
60468,Brangosi,An ancient people whose territory is unlocated,0
60469,Brasuertae,An ancient people whose territory is unlocated,0
60470,Brisari,An ancient people whose territory is unlocated,0
60471,Butae,An ancient people whose territory is unlocated,0
60473,Cadrusi,An ancient people whose territory is unlocated,0
60474,Cadrusium,"An ancient place, cited: BAtlas 6 unlocated Cadrusium",0
60475,Caetriboni,An ancient people whose territory is unlocated,0
604757,Untitled,"An ancient place, cited: BAtlas 61 C4 unnamed spring (S Astypalaia, at Moura on Astypalaia)",0
604758,Untitled,Hot springs located on Nisyros.,1
60476,Cartana/Karnasa/Tetrogonis,"The site of Cartana/Karnasa/Tetrogonis remains unlocated, although scholars have advanced various theories as to its location.",0
60477,Cataces,An ancient people whose territory is unlocated,0
60478,Choamani,An ancient people whose territory is unlocated,0
60479,Choana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60480,Choaspa,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60481,Cholbesina,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",1
60482,Chomara,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60483,Chomarae,An ancient people whose territory is unlocated,0
60484,Chonnamagara,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60485,Chryse/Aurea,"An ancient place, cited: BAtlas 6 unlocated Chryse/Aurea Ins.",0
60486,Chuni,"An ancient place, cited: BAtlas 6 unlocated Chuni",0
60487,Cocondae,An ancient people whose territory is unlocated,0
60488,Condigramma,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",1
60489,Cosiri,An ancient people whose territory is unlocated.,0
60490,Crocala,"An ancient place, cited: BAtlas 6 unlocated Crocala Ins.",0
60492,Daedali M.,"An ancient place, cited: BAtlas 6 unlocated Daedali M.",0
60493,Daidala,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60494,Dammana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60495,Dangalae,An ancient people whose territory is unlocated,0
60496,Darandai,An ancient people whose territory is unlocated,0
60497,Daritis,An ancient people whose territory is unlocated,0
60498,Darkama,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60499,Daroakana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",1
60500,Dexendrusi,"An ancient place, cited: BAtlas 6 unlocated Dexendrusi",0
60501,Dimuri,An ancient people whose territory is unlocated,0
60502,Domai/Coralliba,"An ancient place, cited: BAtlas 6 unlocated Domai/Coralliba Ins.",0
60503,Dorisdorsigi,An ancient people whose territory is unlocated,0
60504,Drastoka,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60505,Drepsianoi,An ancient people whose territory is unlocated,0
60506,Drybaktai,An ancient people whose territory is unlocated,0
60508,Eoritai,An ancient people whose territory is unlocated,0
60509,Eorum (river),"An ancient place, cited: BAtlas 6 unlocated Eorum fl.",0
60510,Epipausa,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60511,Etymandroi,An ancient people whose territory is unlocated,0
60513,Gabai,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60514,Galactophagi,"An ancient place, cited: BAtlas 6 unlocated Galactophagi",0
60515,Gammake,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60516,Gandaris,"An ancient place, cited: BAtlas 6 unlocated Gandaris",0
60517,Geretae,An ancient people whose territory is unlocated,0
60518,Godana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60519,Gorys/Gorya,"An ancient settlement in the Hindu-Kush, attested by literary or documentary sources, whose precise location cannot be determined today.",2
60520,Gouriane,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60521,Gymnosophistai,An ancient people whose territory is unlocated,0
60523,Harmatelia,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60524,Heptanesia,"An ancient place, cited: BAtlas 6 unlocated Heptanesia Inss.",0
60526,Iatioi,An ancient people whose territory is unlocated,0
60527,Indikomordana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",1
60528,Inna,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60529,Isagouros,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60530,Isari,An ancient people whose territory is unlocated,0
60531,Izi,An ancient people whose territory is unlocated.,0
60533,Kabana,"An ancient place, cited: BAtlas 6 unlocated Kabana",0
60534,Kaisirotai,An ancient people whose territory is unlocated,0
60535,Kanagara,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60536,Kandak,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60537,Kandaroi,An ancient people whose territory is unlocated,0
60538,Karatai,An ancient people whose territory is unlocated,0
60539,Karbis,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60540,Kariatas,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60541,Karnasa,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60542,Kauaris,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
60543,Kaumana,"An ancient place, cited: BAtlas 6 unlocated Kaumana",0
60544,Killouta/Skilloustis,"An ancient place, cited: BAtlas 6 unlocated Killouta/Skilloustis Ins.",0
60546,Kodrana,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
